Timestamp,Sensor-id,Value,Units
4/6/2020 0:34,2,17, cpm
4/6/2020 0:34,2,13, cpm
4/6/2020 0:34,2,16, cpm
4/6/2020 0:34,2,17, cpm
4/6/2020 0:34,2,15, cpm
4/6/2020 0:34,2,17, cpm
4/6/2020 0:34,2,20, cpm
4/6/2020 0:35,2,16, cpm
4/6/2020 0:35,2,16, cpm
4/6/2020 0:35,2,16, cpm
4/6/2020 0:35,2,18, cpm
4/6/2020 0:35,2,14, cpm
4/6/2020 0:35,2,14, cpm
4/6/2020 0:35,2,19, cpm
4/6/2020 0:35,2,17, cpm
4/6/2020 0:35,2,15, cpm
4/6/2020 0:35,2,18, cpm
4/6/2020 0:35,2,17, cpm
4/6/2020 0:35,2,16, cpm
4/6/2020 0:36,2,19, cpm
4/6/2020 0:36,2,17, cpm
4/6/2020 0:36,2,16, cpm
4/6/2020 0:36,2,17, cpm
4/6/2020 0:36,2,15, cpm
4/6/2020 0:36,2,15, cpm
4/6/2020 0:36,2,18, cpm
4/6/2020 0:36,2,14, cpm
4/6/2020 0:36,2,18, cpm
4/6/2020 0:36,2,15, cpm
4/6/2020 0:36,2,14, cpm
4/6/2020 0:36,2,17, cpm
4/6/2020 0:37,2,14, cpm
4/6/2020 0:37,2,18, cpm
4/6/2020 0:37,2,14, cpm
4/6/2020 0:37,2,15, cpm
4/6/2020 0:37,2,15, cpm
4/6/2020 0:37,2,15, cpm
4/6/2020 0:37,2,14, cpm
4/6/2020 0:37,2,19, cpm
4/6/2020 0:37,2,17, cpm
4/6/2020 0:37,2,13, cpm
4/6/2020 0:37,2,15, cpm
4/6/2020 0:37,2,18, cpm
4/6/2020 0:38,2,14, cpm
4/6/2020 0:38,2,16, cpm
4/6/2020 0:38,2,15, cpm
4/6/2020 0:38,2,13, cpm
4/6/2020 0:38,2,16, cpm
4/6/2020 0:38,2,15, cpm
4/6/2020 0:38,2,15, cpm
4/6/2020 0:38,2,14, cpm
4/6/2020 0:38,2,19, cpm
4/6/2020 0:38,2,16, cpm
4/6/2020 0:38,2,18, cpm
4/6/2020 0:38,2,19, cpm
4/6/2020 0:39,2,16, cpm
4/6/2020 0:39,2,17, cpm
4/6/2020 0:39,2,18, cpm
4/6/2020 0:39,2,14, cpm
4/6/2020 0:39,2,15, cpm
4/6/2020 0:39,2,17, cpm
4/6/2020 0:39,2,15, cpm
4/6/2020 0:39,2,15, cpm
4/6/2020 0:39,2,14, cpm
4/6/2020 0:39,2,14, cpm
4/6/2020 0:39,2,17, cpm
4/6/2020 0:39,2,16, cpm
4/6/2020 0:40,2,16, cpm
4/6/2020 0:40,2,17, cpm
4/6/2020 0:40,2,17, cpm
4/6/2020 0:40,2,15, cpm
4/6/2020 0:40,2,16, cpm
4/6/2020 0:40,2,19, cpm
4/6/2020 0:40,2,17, cpm
4/6/2020 0:40,2,18, cpm
4/6/2020 0:40,2,16, cpm
4/6/2020 0:40,2,18, cpm
4/6/2020 0:40,2,18, cpm
4/6/2020 0:40,2,14, cpm
4/6/2020 0:41,2,18, cpm
4/6/2020 0:41,2,17, cpm
4/6/2020 0:41,2,18, cpm
4/6/2020 0:41,2,14, cpm
4/6/2020 0:41,2,13, cpm
4/6/2020 0:41,2,15, cpm
4/6/2020 0:41,2,15, cpm
4/6/2020 0:41,2,15, cpm
4/6/2020 0:41,2,15, cpm
4/6/2020 0:41,2,17, cpm
4/6/2020 0:41,2,14, cpm
4/6/2020 0:41,2,17, cpm
4/6/2020 0:42,2,17, cpm
4/6/2020 0:42,2,18, cpm
4/6/2020 0:42,2,17, cpm
4/6/2020 0:42,2,16, cpm
4/6/2020 0:42,2,16, cpm
4/6/2020 0:42,2,19, cpm
4/6/2020 0:42,2,14, cpm
4/6/2020 0:42,2,18, cpm
4/6/2020 0:42,2,14, cpm
4/6/2020 0:42,2,20, cpm
4/6/2020 0:42,2,17, cpm
4/6/2020 0:42,2,13, cpm
4/6/2020 0:43,2,14, cpm
4/6/2020 0:43,2,15, cpm
4/6/2020 0:43,2,16, cpm
4/6/2020 0:43,2,14, cpm
4/6/2020 0:43,2,16, cpm
4/6/2020 0:43,2,15, cpm
4/6/2020 0:43,2,16, cpm
4/6/2020 0:43,2,19, cpm
4/6/2020 0:43,2,20, cpm
4/6/2020 0:43,2,17, cpm
4/6/2020 0:43,2,17, cpm
4/6/2020 0:43,2,17, cpm
4/6/2020 0:44,2,17, cpm
4/6/2020 0:44,2,16, cpm
4/6/2020 0:44,2,15, cpm
4/6/2020 0:44,2,15, cpm
4/6/2020 0:44,2,16, cpm
4/6/2020 0:44,2,14, cpm
4/6/2020 0:44,2,13, cpm
4/6/2020 0:44,2,17, cpm
4/6/2020 0:44,2,16, cpm
4/6/2020 0:44,2,15, cpm
4/6/2020 0:44,2,16, cpm
4/6/2020 0:44,2,17, cpm
4/6/2020 0:45,2,18, cpm
4/6/2020 0:45,2,17, cpm
4/6/2020 0:45,2,16, cpm
4/6/2020 0:45,2,16, cpm
4/6/2020 0:45,2,16, cpm
4/6/2020 0:45,2,20, cpm
4/6/2020 0:45,2,16, cpm
4/6/2020 0:45,2,14, cpm
4/6/2020 0:45,2,20, cpm
4/6/2020 0:45,2,17, cpm
4/6/2020 0:45,2,14, cpm
4/6/2020 0:45,2,18, cpm
4/6/2020 0:46,2,18, cpm
4/6/2020 0:46,2,14, cpm
4/6/2020 0:46,2,19, cpm
4/6/2020 0:46,2,15, cpm
4/6/2020 0:46,2,13, cpm
4/6/2020 0:46,2,18, cpm
4/6/2020 0:46,2,20, cpm
4/6/2020 0:46,2,19, cpm
4/6/2020 0:46,2,15, cpm
4/6/2020 0:46,2,18, cpm
4/6/2020 0:46,2,18, cpm
4/6/2020 0:46,2,17, cpm
4/6/2020 0:47,2,15, cpm
4/6/2020 0:47,2,15, cpm
4/6/2020 0:47,2,17, cpm
4/6/2020 0:47,2,17, cpm
4/6/2020 0:47,2,15, cpm
4/6/2020 0:47,2,20, cpm
4/6/2020 0:47,2,15, cpm
4/6/2020 0:47,2,14, cpm
4/6/2020 0:47,2,17, cpm
4/6/2020 0:47,2,15, cpm
4/6/2020 0:47,2,15, cpm
4/6/2020 0:47,2,20, cpm
4/6/2020 0:48,2,15, cpm
4/6/2020 0:48,2,14, cpm
4/6/2020 0:48,2,17, cpm
4/6/2020 0:48,2,17, cpm
4/6/2020 0:48,2,15, cpm
4/6/2020 0:48,2,15, cpm
4/6/2020 0:48,2,17, cpm
4/6/2020 0:48,2,16, cpm
4/6/2020 0:48,2,16, cpm
4/6/2020 0:48,2,16, cpm
4/6/2020 0:48,2,20, cpm
4/6/2020 0:48,2,16, cpm
4/6/2020 0:49,2,15, cpm
4/6/2020 0:49,2,17, cpm
4/6/2020 0:49,2,20, cpm
4/6/2020 0:49,2,14, cpm
4/6/2020 0:49,2,17, cpm
4/6/2020 0:49,2,16, cpm
4/6/2020 0:49,2,17, cpm
4/6/2020 0:49,2,15, cpm
4/6/2020 0:49,2,17, cpm
4/6/2020 0:49,2,16, cpm
4/6/2020 0:49,2,17, cpm
4/6/2020 0:49,2,17, cpm
4/6/2020 0:50,2,17, cpm
4/6/2020 0:50,2,15, cpm
4/6/2020 0:50,2,17, cpm
4/6/2020 0:50,2,18, cpm
4/6/2020 0:50,2,16, cpm
4/6/2020 0:50,2,19, cpm
4/6/2020 0:50,2,15, cpm
4/6/2020 0:50,2,15, cpm
4/6/2020 0:50,2,16, cpm
4/6/2020 0:50,2,14, cpm
4/6/2020 0:50,2,16, cpm
4/6/2020 0:50,2,15, cpm
4/6/2020 0:51,2,18, cpm
4/6/2020 0:51,2,19, cpm
4/6/2020 0:51,2,17, cpm
4/6/2020 0:51,2,16, cpm
4/6/2020 0:51,2,15, cpm
4/6/2020 0:51,2,16, cpm
4/6/2020 0:51,2,19, cpm
4/6/2020 0:51,2,16, cpm
4/6/2020 0:51,2,18, cpm
4/6/2020 0:51,2,17, cpm
4/6/2020 0:51,2,20, cpm
4/6/2020 0:51,2,16, cpm
4/6/2020 0:52,2,16, cpm
4/6/2020 0:52,2,13, cpm
4/6/2020 0:52,2,16, cpm
4/6/2020 0:52,2,13, cpm
4/6/2020 0:52,2,15, cpm
4/6/2020 0:52,2,18, cpm
4/6/2020 0:52,2,17, cpm
4/6/2020 0:52,2,18, cpm
4/6/2020 0:52,2,18, cpm
4/6/2020 0:52,2,16, cpm
4/6/2020 0:52,2,16, cpm
4/6/2020 0:52,2,14, cpm
4/6/2020 0:53,2,15, cpm
4/6/2020 0:53,2,19, cpm
4/6/2020 0:53,2,16, cpm
4/6/2020 0:53,2,15, cpm
4/6/2020 0:53,2,16, cpm
4/6/2020 0:53,2,19, cpm
4/6/2020 0:53,2,14, cpm
4/6/2020 0:53,2,20, cpm
4/6/2020 0:53,2,15, cpm
4/6/2020 0:53,2,15, cpm
4/6/2020 0:53,2,16, cpm
4/6/2020 0:53,2,15, cpm
4/6/2020 0:54,2,15, cpm
4/6/2020 0:54,2,16, cpm
4/6/2020 0:54,2,17, cpm
4/6/2020 0:54,2,17, cpm
4/6/2020 0:54,2,13, cpm
4/6/2020 0:54,2,16, cpm
4/6/2020 0:54,2,17, cpm
4/6/2020 0:54,2,17, cpm
4/6/2020 0:54,2,17, cpm
4/6/2020 0:54,2,15, cpm
4/6/2020 0:54,2,17, cpm
4/6/2020 0:54,2,14, cpm
4/6/2020 0:55,2,18, cpm
4/6/2020 0:55,2,14, cpm
4/6/2020 0:55,2,15, cpm
4/6/2020 0:55,2,17, cpm
4/6/2020 0:55,2,20, cpm
4/6/2020 0:55,2,17, cpm
4/6/2020 0:55,2,15, cpm
4/6/2020 0:55,2,20, cpm
4/6/2020 0:55,2,15, cpm
4/6/2020 0:55,2,17, cpm
4/6/2020 0:55,2,17, cpm
4/6/2020 0:55,2,15, cpm
4/6/2020 0:56,2,16, cpm
4/6/2020 0:56,2,14, cpm
4/6/2020 0:56,2,15, cpm
4/6/2020 0:56,2,17, cpm
4/6/2020 0:56,2,14, cpm
4/6/2020 0:56,2,16, cpm
4/6/2020 0:56,2,18, cpm
4/6/2020 0:56,2,14, cpm
4/6/2020 0:56,2,17, cpm
4/6/2020 0:56,2,17, cpm
4/6/2020 0:56,2,17, cpm
4/6/2020 0:56,2,14, cpm
4/6/2020 0:57,2,20, cpm
4/6/2020 0:57,2,14, cpm
4/6/2020 0:57,2,16, cpm
4/6/2020 0:57,2,15, cpm
4/6/2020 0:57,2,16, cpm
4/6/2020 0:57,2,17, cpm
4/6/2020 0:57,2,17, cpm
4/6/2020 0:57,2,17, cpm
4/6/2020 0:57,2,18, cpm
4/6/2020 0:57,2,19, cpm
4/6/2020 0:57,2,17, cpm
4/6/2020 0:57,2,13, cpm
4/6/2020 0:58,2,15, cpm
4/6/2020 0:58,2,14, cpm
4/6/2020 0:58,2,16, cpm
4/6/2020 0:58,2,15, cpm
4/6/2020 0:58,2,18, cpm
4/6/2020 0:58,2,18, cpm
4/6/2020 0:58,2,15, cpm
4/6/2020 0:58,2,14, cpm
4/6/2020 0:58,2,16, cpm
4/6/2020 0:58,2,18, cpm
4/6/2020 0:58,2,13, cpm
4/6/2020 0:58,2,18, cpm
4/6/2020 0:59,2,13, cpm
4/6/2020 0:59,2,15, cpm
4/6/2020 0:59,2,17, cpm
4/6/2020 0:59,2,14, cpm
4/6/2020 0:59,2,18, cpm
4/6/2020 0:59,2,19, cpm
4/6/2020 0:59,2,16, cpm
4/6/2020 0:59,2,18, cpm
4/6/2020 0:59,2,16, cpm
4/6/2020 0:59,2,18, cpm
4/6/2020 0:59,2,18, cpm
4/6/2020 0:59,2,17, cpm
4/6/2020 1:00,2,16, cpm
4/6/2020 1:00,2,16, cpm
4/6/2020 1:00,2,15, cpm
4/6/2020 1:00,2,17, cpm
4/6/2020 1:00,2,15, cpm
4/6/2020 1:00,2,16, cpm
4/6/2020 1:00,2,17, cpm
4/6/2020 1:00,2,18, cpm
4/6/2020 1:00,2,17, cpm
4/6/2020 1:00,2,14, cpm
4/6/2020 1:00,2,14, cpm
4/6/2020 1:00,2,17, cpm
4/6/2020 1:01,2,15, cpm
4/6/2020 1:01,2,18, cpm
