Timestamp,Sensor-id,Long,lat,Value,Units,User-id
43926.00417,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00417,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00417,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,36, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00486,49,-119.8615246,0.161182576,36, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00556,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,36, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00625,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00694,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00764,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00833,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,35, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00903,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,36, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.00972,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01042,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,33, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01111,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,34, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01181,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.0125,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01319,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01389,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01458,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01528,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01597,49,-119.8615246,0.161182576,50, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01667,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,54, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.01736,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,52, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01806,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,51, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01875,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,50, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.01944,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,52, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02014,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02083,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,50, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,49, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02153,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,50, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,52, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02222,49,-119.8615246,0.161182576,47, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,46, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,48, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02292,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,40, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.02361,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,44, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,37, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,41, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,38, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.02431,49,-119.8615246,0.161182576,45, cpm,HSS1
43926.025,49,-119.8615246,0.161182576,39, cpm,HSS1
43926.025,49,-119.8615246,0.161182576,43, cpm,HSS1
43926.025,49,-119.8615246,0.161182576,42, cpm,HSS1
43926.025,49,-119.8615246,0.161182576,41, cpm,HSS1
